id_orden	cve_entidad	des_entidad	cve_del	des_del	cve_sdel	des_sdel	cve_municipio	des_municipio	cve_patron	cve_mod	ta	tp	te	year	month	month2
86735	6	COLIMA	6	COLIMA	1	COLIMA	A45	COLIMA	205	16	13	13	0	22	5	mayo
86736	6	COLIMA	6	COLIMA	1	COLIMA	A45	COLIMA	206	16	14	14	0	22	5	mayo
86737	6	COLIMA	6	COLIMA	1	COLIMA	A45	COLIMA	207	16	9	9	0	22	5	mayo
92509	6	COLIMA	6	COLIMA	3	MANZANILLO	A48	MANZANILLO	208	16	19	9	10	22	5	mayo
92510	6	COLIMA	6	COLIMA	3	MANZANILLO	A48	MANZANILLO	209	16	6	6	0	22	5	mayo
92511	6	COLIMA	6	COLIMA	3	MANZANILLO	A48	MANZANILLO	210	16	9	9	0	22	5	mayo
92512	6	COLIMA	6	COLIMA	3	MANZANILLO	A48	MANZANILLO	211	16	55	55	0	22	5	mayo
92513	6	COLIMA	6	COLIMA	3	MANZANILLO	A48	MANZANILLO	212	16	8	8	0	22	5	mayo
92514	6	COLIMA	6	COLIMA	3	MANZANILLO	A48	MANZANILLO	213	16	8	8	0	22	5	mayo
92515	6	COLIMA	6	COLIMA	3	MANZANILLO	A48	MANZANILLO	214	16	1	1	0	22	5	mayo
92516	6	COLIMA	6	COLIMA	3	MANZANILLO	A48	MANZANILLO	215	16	10	9	1	22	5	mayo
92517	6	COLIMA	6	COLIMA	3	MANZANILLO	A48	MANZANILLO	216	16	66	66	0	22	5	mayo
92518	6	COLIMA	6	COLIMA	3	MANZANILLO	A48	MANZANILLO	217	16	5	5	0	22	5	mayo
95761	6	COLIMA	6	COLIMA	7	TECOMAN	A49	TECOMAN	218	16	1	1	0	22	5	mayo
95762	6	COLIMA	6	COLIMA	7	TECOMAN	A49	TECOMAN	219	16	33	33	0	22	5	mayo
95763	6	COLIMA	6	COLIMA	7	TECOMAN	A49	TECOMAN	220	16	1	1	0	22	5	mayo
95764	6	COLIMA	6	COLIMA	7	TECOMAN	A49	TECOMAN	221	16	3	3	0	22	5	mayo
95765	6	COLIMA	6	COLIMA	7	TECOMAN	A49	TECOMAN	222	16	19	19	0	22	5	mayo
95766	6	COLIMA	6	COLIMA	7	TECOMAN	A49	TECOMAN	223	16	9	9	0	22	5	mayo
95767	6	COLIMA	6	COLIMA	7	TECOMAN	A49	TECOMAN	224	16	65	65	0	22	5	mayo
95768	6	COLIMA	6	COLIMA	7	TECOMAN	A49	TECOMAN	225	16	14	14	0	22	5	mayo
95769	6	COLIMA	6	COLIMA	7	TECOMAN	A49	TECOMAN	226	16	2	2	0	22	5	mayo
95770	6	COLIMA	6	COLIMA	7	TECOMAN	A49	TECOMAN	227	16	4	4	0	22	5	mayo
97221	7	CHIAPAS	7	CHIAPAS	1	TUXTLA GUTIERREZ	A68	TUXTLA	228	16	230	230	0	22	5	mayo
97222	7	CHIAPAS	7	CHIAPAS	1	TUXTLA GUTIERREZ	A68	TUXTLA	229	16	22	22	0	22	5	mayo
97223	7	CHIAPAS	7	CHIAPAS	1	TUXTLA GUTIERREZ	A68	TUXTLA	230	16	4	4	0	22	5	mayo
97224	7	CHIAPAS	7	CHIAPAS	1	TUXTLA GUTIERREZ	A68	TUXTLA	231	16	41	41	0	22	5	mayo
97225	7	CHIAPAS	7	CHIAPAS	1	TUXTLA GUTIERREZ	A68	TUXTLA	232	16	366	366	0	22	5	mayo
97226	7	CHIAPAS	7	CHIAPAS	1	TUXTLA GUTIERREZ	A68	TUXTLA	233	16	195	103	92	22	5	mayo
97227	7	CHIAPAS	7	CHIAPAS	1	TUXTLA GUTIERREZ	A68	TUXTLA	234	16	33	33	0	22	5	mayo
97228	7	CHIAPAS	7	CHIAPAS	1	TUXTLA GUTIERREZ	A68	TUXTLA	235	16	95	95	0	22	5	mayo
97229	7	CHIAPAS	7	CHIAPAS	1	TUXTLA GUTIERREZ	A68	TUXTLA	236	16	3	3	0	22	5	mayo
97230	7	CHIAPAS	7	CHIAPAS	1	TUXTLA GUTIERREZ	A68	TUXTLA	237	16	445	375	70	22	5	mayo
106938	7	CHIAPAS	7	CHIAPAS	2	TAPACHULA	A58	HUIXTLA	238	16	14	14	0	22	5	mayo
106939	7	CHIAPAS	7	CHIAPAS	2	TAPACHULA	A58	HUIXTLA	239	16	1	1	0	22	5	mayo
106940	7	CHIAPAS	7	CHIAPAS	2	TAPACHULA	A58	HUIXTLA	240	16	2	2	0	22	5	mayo
106941	7	CHIAPAS	7	CHIAPAS	2	TAPACHULA	A58	HUIXTLA	241	16	5	5	0	22	5	mayo
106942	7	CHIAPAS	7	CHIAPAS	2	TAPACHULA	A58	HUIXTLA	242	16	8	8	0	22	5	mayo
106943	7	CHIAPAS	7	CHIAPAS	2	TAPACHULA	A58	HUIXTLA	243	16	8	8	0	22	5	mayo
106944	7	CHIAPAS	7	CHIAPAS	2	TAPACHULA	A58	HUIXTLA	244	16	15	15	0	22	5	mayo
106945	7	CHIAPAS	7	CHIAPAS	2	TAPACHULA	A58	HUIXTLA	245	16	29	29	0	22	5	mayo
106946	7	CHIAPAS	7	CHIAPAS	2	TAPACHULA	A58	HUIXTLA	246	16	7	7	0	22	5	mayo
106947	7	CHIAPAS	7	CHIAPAS	2	TAPACHULA	A57	HUEHUETAN	247	16	9	9	0	22	5	mayo
111424	7	QUERETARO	23	QUERETARO	1	QUERETARO	R22	SILTEPEC	248	16	11	11	0	22	5	mayo
111425	8	CHIHUAHUA	8	CHIHUAHUA	1	CHIHUAHUA	A80	CHIHUAHUA	249	16	7	7	0	22	5	mayo
111426	8	CHIHUAHUA	8	CHIHUAHUA	1	CHIHUAHUA	A80	CHIHUAHUA	250	16	23	12	11	22	5	mayo
111427	8	CHIHUAHUA	8	CHIHUAHUA	1	CHIHUAHUA	A80	CHIHUAHUA	251	16	1	1	0	22	5	mayo
111428	8	CHIHUAHUA	8	CHIHUAHUA	1	CHIHUAHUA	A80	CHIHUAHUA	252	16	9	9	0	22	5	mayo
111429	8	CHIHUAHUA	8	CHIHUAHUA	1	CHIHUAHUA	A80	CHIHUAHUA	253	16	5	5	0	22	5	mayo
111430	8	CHIHUAHUA	8	CHIHUAHUA	1	CHIHUAHUA	A80	CHIHUAHUA	254	16	16	16	0	22	5	mayo
111431	8	CHIHUAHUA	8	CHIHUAHUA	1	CHIHUAHUA	A80	CHIHUAHUA	255	16	158	135	23	22	5	mayo
111432	8	CHIHUAHUA	8	CHIHUAHUA	1	CHIHUAHUA	A80	CHIHUAHUA	256	16	1	1	0	22	5	mayo
111433	8	CHIHUAHUA	8	CHIHUAHUA	1	CHIHUAHUA	A80	CHIHUAHUA	257	16	4	4	0	22	5	mayo
111434	8	CHIHUAHUA	8	CHIHUAHUA	1	CHIHUAHUA	A80	CHIHUAHUA	258	16	17	17	0	22	5	mayo
123016	8	CHIHUAHUA	8	CHIHUAHUA	3	CUAUHTEMOC	A78	CUAUHTEMOC	259	16	17	3	14	22	5	mayo
123017	8	CHIHUAHUA	8	CHIHUAHUA	3	CUAUHTEMOC	A78	CUAUHTEMOC	260	16	12	12	0	22	5	mayo
123018	8	CHIHUAHUA	8	CHIHUAHUA	3	CUAUHTEMOC	A78	CUAUHTEMOC	261	16	3	3	0	22	5	mayo
123019	8	CHIHUAHUA	8	CHIHUAHUA	3	CUAUHTEMOC	A78	CUAUHTEMOC	262	16	21	21	0	22	5	mayo
123020	8	CHIHUAHUA	8	CHIHUAHUA	3	CUAUHTEMOC	A78	CUAUHTEMOC	263	16	6	6	0	22	5	mayo
123021	8	CHIHUAHUA	8	CHIHUAHUA	3	CUAUHTEMOC	A78	CUAUHTEMOC	264	16	2	2	0	22	5	mayo
123022	8	CHIHUAHUA	8	CHIHUAHUA	3	CUAUHTEMOC	A78	CUAUHTEMOC	265	16	5	5	0	22	5	mayo
123023	8	CHIHUAHUA	8	CHIHUAHUA	3	CUAUHTEMOC	A78	CUAUHTEMOC	266	16	1	1	0	22	5	mayo
123024	8	CHIHUAHUA	8	CHIHUAHUA	3	CUAUHTEMOC	A78	CUAUHTEMOC	267	16	3	3	0	22	5	mayo
123025	8	CHIHUAHUA	8	CHIHUAHUA	3	CUAUHTEMOC	A78	CUAUHTEMOC	268	16	3	3	0	22	5	mayo
127562	8	CHIHUAHUA	8	CHIHUAHUA	5	DELICIAS	A81	DELICIAS	269	16	14	9	5	22	5	mayo
127563	8	CHIHUAHUA	8	CHIHUAHUA	5	DELICIAS	A81	DELICIAS	270	16	1	1	0	22	5	mayo
127564	8	CHIHUAHUA	8	CHIHUAHUA	5	DELICIAS	A81	DELICIAS	271	16	9	9	0	22	5	mayo
127565	8	CHIHUAHUA	8	CHIHUAHUA	5	DELICIAS	A81	DELICIAS	272	16	4	4	0	22	5	mayo
127566	8	CHIHUAHUA	8	CHIHUAHUA	5	DELICIAS	A81	DELICIAS	273	16	44	26	18	22	5	mayo
127567	8	CHIHUAHUA	8	CHIHUAHUA	5	DELICIAS	A81	DELICIAS	274	16	117	117	0	22	5	mayo
127568	8	CHIHUAHUA	8	CHIHUAHUA	5	DELICIAS	A81	DELICIAS	275	16	10	10	0	22	5	mayo
127569	8	CHIHUAHUA	8	CHIHUAHUA	5	DELICIAS	A81	DELICIAS	276	16	22	22	0	22	5	mayo
127570	8	CHIHUAHUA	8	CHIHUAHUA	5	DELICIAS	A81	DELICIAS	277	16	3	3	0	22	5	mayo
127571	8	CHIHUAHUA	8	CHIHUAHUA	5	DELICIAS	A81	DELICIAS	278	16	2	2	0	22	5	mayo
132477	8	CHIHUAHUA	8	CHIHUAHUA	8	NUEVO CASAS GRANDES	A86	NUEVO CASAS GRANDES	279	16	3	3	0	22	5	mayo
132478	8	CHIHUAHUA	8	CHIHUAHUA	8	NUEVO CASAS GRANDES	A86	NUEVO CASAS GRANDES	280	16	7	7	0	22	5	mayo
132479	8	CHIHUAHUA	8	CHIHUAHUA	8	NUEVO CASAS GRANDES	A86	NUEVO CASAS GRANDES	281	16	73	41	32	22	5	mayo
132480	8	CHIHUAHUA	8	CHIHUAHUA	8	NUEVO CASAS GRANDES	A86	NUEVO CASAS GRANDES	282	16	4	4	0	22	5	mayo
132481	8	CHIHUAHUA	8	CHIHUAHUA	8	NUEVO CASAS GRANDES	A86	NUEVO CASAS GRANDES	283	16	22	22	0	22	5	mayo
132482	8	CHIHUAHUA	8	CHIHUAHUA	8	NUEVO CASAS GRANDES	A86	NUEVO CASAS GRANDES	284	16	11	5	6	22	5	mayo
132483	8	CHIHUAHUA	8	CHIHUAHUA	8	NUEVO CASAS GRANDES	A86	NUEVO CASAS GRANDES	285	16	7	7	0	22	5	mayo
132484	8	CHIHUAHUA	8	CHIHUAHUA	8	NUEVO CASAS GRANDES	A86	NUEVO CASAS GRANDES	286	16	15	15	0	22	5	mayo
132485	8	CHIHUAHUA	8	CHIHUAHUA	8	NUEVO CASAS GRANDES	A86	NUEVO CASAS GRANDES	287	16	31	31	0	22	5	mayo
132486	8	CHIHUAHUA	8	CHIHUAHUA	8	NUEVO CASAS GRANDES	A86	NUEVO CASAS GRANDES	288	16	3	3	0	22	5	mayo
134472	8	CHIHUAHUA	8	CHIHUAHUA	10	JUAREZ UNO	A83	JUAREZ	289	16	14	14	0	22	5	mayo
134473	8	CHIHUAHUA	8	CHIHUAHUA	10	JUAREZ UNO	A83	JUAREZ	290	16	26	25	1	22	5	mayo
134474	8	CHIHUAHUA	8	CHIHUAHUA	10	JUAREZ UNO	A83	JUAREZ	291	16	492	492	0	22	5	mayo
134475	8	CHIHUAHUA	8	CHIHUAHUA	10	JUAREZ UNO	A83	JUAREZ	292	16	110	99	11	22	5	mayo
134476	8	CHIHUAHUA	8	CHIHUAHUA	10	JUAREZ UNO	A83	JUAREZ	293	16	5	5	0	22	5	mayo
134477	8	CHIHUAHUA	8	CHIHUAHUA	10	JUAREZ UNO	A83	JUAREZ	294	16	286	278	8	22	5	mayo
134478	8	CHIHUAHUA	8	CHIHUAHUA	10	JUAREZ UNO	A83	JUAREZ	295	16	3	3	0	22	5	mayo
134479	8	CHIHUAHUA	8	CHIHUAHUA	10	JUAREZ UNO	A83	JUAREZ	296	16	3	3	0	22	5	mayo
134480	8	CHIHUAHUA	8	CHIHUAHUA	10	JUAREZ UNO	A83	JUAREZ	297	16	14	14	0	22	5	mayo
134481	8	CHIHUAHUA	8	CHIHUAHUA	10	JUAREZ UNO	A83	JUAREZ	298	16	6	6	0	22	5	mayo
142012	8	CHIHUAHUA	8	CHIHUAHUA	22	HIDALGO DEL PARRAL	A82	JIMENEZ	299	16	12	12	0	22	5	mayo
142013	8	CHIHUAHUA	8	CHIHUAHUA	22	HIDALGO DEL PARRAL	A82	JIMENEZ	300	16	11	2	9	22	5	mayo
142014	8	CHIHUAHUA	8	CHIHUAHUA	22	HIDALGO DEL PARRAL	A82	JIMENEZ	301	16	9	9	0	22	5	mayo
142015	8	CHIHUAHUA	8	CHIHUAHUA	22	HIDALGO DEL PARRAL	A82	JIMENEZ	302	16	1	1	0	22	5	mayo
142016	8	CHIHUAHUA	8	CHIHUAHUA	22	HIDALGO DEL PARRAL	A82	JIMENEZ	303	16	26	26	0	22	5	mayo
142017	8	CHIHUAHUA	8	CHIHUAHUA	22	HIDALGO DEL PARRAL	A82	JIMENEZ	304	16	24	24	0	22	5	mayo
142018	8	CHIHUAHUA	8	CHIHUAHUA	22	HIDALGO DEL PARRAL	A82	JIMENEZ	305	16	2	2	0	22	5	mayo
142019	8	CHIHUAHUA	8	CHIHUAHUA	22	HIDALGO DEL PARRAL	A82	JIMENEZ	306	16	2	2	0	22	5	mayo
142020	8	CHIHUAHUA	8	CHIHUAHUA	22	HIDALGO DEL PARRAL	A82	JIMENEZ	307	16	4	4	0	22	5	mayo
142021	8	CHIHUAHUA	8	CHIHUAHUA	22	HIDALGO DEL PARRAL	A82	JIMENEZ	308	16	1	1	0	22	5	mayo
145065	8	CHIHUAHUA	8	CHIHUAHUA	60	JUAREZ DOS	A83	JUAREZ	309	16	10	4	6	22	5	mayo
145066	8	CHIHUAHUA	8	CHIHUAHUA	60	JUAREZ DOS	A83	JUAREZ	310	16	12	12	0	22	5	mayo
145067	8	CHIHUAHUA	8	CHIHUAHUA	60	JUAREZ DOS	A83	JUAREZ	311	16	113	113	0	22	5	mayo
145068	8	CHIHUAHUA	8	CHIHUAHUA	60	JUAREZ DOS	A83	JUAREZ	312	16	10	10	0	22	5	mayo
145069	8	CHIHUAHUA	8	CHIHUAHUA	60	JUAREZ DOS	A83	JUAREZ	313	16	150	140	10	22	5	mayo
145070	8	CHIHUAHUA	8	CHIHUAHUA	60	JUAREZ DOS	A83	JUAREZ	314	16	24	21	3	22	5	mayo
145071	8	CHIHUAHUA	8	CHIHUAHUA	60	JUAREZ DOS	A83	JUAREZ	315	16	15	15	0	22	5	mayo
145072	8	CHIHUAHUA	8	CHIHUAHUA	60	JUAREZ DOS	A83	JUAREZ	316	16	2	2	0	22	5	mayo
145073	8	CHIHUAHUA	8	CHIHUAHUA	60	JUAREZ DOS	A83	JUAREZ	317	16	3027	2938	89	22	5	mayo
145074	8	CHIHUAHUA	8	CHIHUAHUA	60	JUAREZ DOS	A83	JUAREZ	318	16	2	2	0	22	5	mayo
148449	8	JALISCO	14	JALISCO	40	JUAREZ A	R45	SAN FCO DE BORJA	319	16	2	2	0	22	5	mayo
148450	8	QUINTANA ROO	24	QUINTANA ROO	1	CHETUMAL	R29	CHINIPAS	320	16	2	0	2	22	5	mayo
148451	9	AGUASCALIENTES	1	AGUASCALIENTES	19	AGUASCALIENTES SUR	Y54	POLANCO	321	16	1	0	1	22	5	mayo
148452	9	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	1	LA PAZ	B10	ZONA POSTAL 10	322	16	47	47	0	22	5	mayo
148453	9	COAHUILA	5	COAHUILA	17	MONCLOVA	B10	ZONA POSTAL 10	323	16	26	26	0	22	5	mayo
148454	9	CHIHUAHUA	8	CHIHUAHUA	10	JUAREZ UNO	B10	ZONA POSTAL 10	324	16	112	112	0	22	5	mayo
148455	9	DURANGO	10	DURANGO	1	DURANGO	B20	ZONA POSTAL 20	325	16	1	1	0	22	5	mayo
148456	9	DURANGO	10	DURANGO	1	DURANGO	B06	ZONA POSTAL 06	326	16	1	1	0	22	5	mayo
148457	9	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	54	ECATEPEC	B10	ZONA POSTAL 10	327	16	136	136	0	22	5	mayo
148458	9	SAN LUIS POTOSI	25	SAN LUIS POTOSI	1	SAN LUIS POTOSI ORIENTE	B10	ZONA POSTAL 10	328	16	89	89	0	22	5	mayo
148459	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	11	MAGDALENA DE LAS SALINAS	B15	ZONA POSTAL 15	329	16	6	6	0	22	5	mayo
148460	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	11	MAGDALENA DE LAS SALINAS	B16	ZONA POSTAL 16	330	16	273	273	0	22	5	mayo
148461	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	11	MAGDALENA DE LAS SALINAS	B15	ZONA POSTAL 15	331	16	20	20	0	22	5	mayo
148462	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	11	MAGDALENA DE LAS SALINAS	B14	ZONA POSTAL 14	332	16	241	241	0	22	5	mayo
148463	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	11	MAGDALENA DE LAS SALINAS	B16	ZONA POSTAL 16	333	16	473	227	246	22	5	mayo
148464	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	11	MAGDALENA DE LAS SALINAS	B14	ZONA POSTAL 14	334	16	13	13	0	22	5	mayo
148465	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	11	MAGDALENA DE LAS SALINAS	B14	ZONA POSTAL 14	335	16	184	183	1	22	5	mayo
148466	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	11	MAGDALENA DE LAS SALINAS	B16	ZONA POSTAL 16	336	16	11	5	6	22	5	mayo
148467	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	11	MAGDALENA DE LAS SALINAS	B15	ZONA POSTAL 15	337	16	31	31	0	22	5	mayo
148468	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	11	MAGDALENA DE LAS SALINAS	B07	ZONA POSTAL 07	338	16	16	3	13	22	5	mayo
158926	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	16	POLANCO	B05	ZONA POSTAL 05	339	16	85	69	16	22	5	mayo
158927	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	16	POLANCO	B06	ZONA POSTAL 06	340	16	28	28	0	22	5	mayo
158928	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	16	POLANCO	B07	ZONA POSTAL 07	341	16	35	35	0	22	5	mayo
158929	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	16	POLANCO	B10	ZONA POSTAL 10	342	16	1	1	0	22	5	mayo
158930	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	16	POLANCO	B10	ZONA POSTAL 10	343	16	175	95	80	22	5	mayo
158931	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	16	POLANCO	B10	ZONA POSTAL 10	344	16	6	6	0	22	5	mayo
158932	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	16	POLANCO	B05	ZONA POSTAL 05	345	16	51	29	22	22	5	mayo
158933	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	16	POLANCO	B06	ZONA POSTAL 06	346	16	433	433	0	22	5	mayo
158934	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	16	POLANCO	B05	ZONA POSTAL 05	347	16	8	8	0	22	5	mayo
158935	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	16	POLANCO	B06	ZONA POSTAL 06	348	16	10	10	0	22	5	mayo
174729	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	54	SANTA MARIA LA RIBERA	B04	ZONA POSTAL 04	349	16	1	1	0	22	5	mayo
174730	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	54	SANTA MARIA LA RIBERA	B17	ZONA POSTAL 17	350	16	69	67	2	22	5	mayo
174731	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	54	SANTA MARIA LA RIBERA	Y52	STA. MARIA LA RIBERA	351	16	80	77	3	22	5	mayo
174732	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	54	SANTA MARIA LA RIBERA	Y52	STA. MARIA LA RIBERA	352	16	3	3	0	22	5	mayo
174733	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	54	SANTA MARIA LA RIBERA	B17	ZONA POSTAL 17	353	16	14	14	0	22	5	mayo
174734	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	54	SANTA MARIA LA RIBERA	B04	ZONA POSTAL 04	354	16	396	283	113	22	5	mayo
174735	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	54	SANTA MARIA LA RIBERA	B04	ZONA POSTAL 04	355	16	138	131	7	22	5	mayo
174736	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	54	SANTA MARIA LA RIBERA	B17	ZONA POSTAL 17	356	16	7	3	4	22	5	mayo
174737	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	54	SANTA MARIA LA RIBERA	B17	ZONA POSTAL 17	357	16	110	33	77	22	5	mayo
174738	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	54	SANTA MARIA LA RIBERA	B04	ZONA POSTAL 04	358	16	26	26	0	22	5	mayo
180176	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	56	GUERRERO	B03	ZONA POSTAL 03	359	16	6	6	0	22	5	mayo
180177	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	56	GUERRERO	B14	ZONA POSTAL 14	360	16	55	55	0	22	5	mayo
180178	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	56	GUERRERO	B14	ZONA POSTAL 14	361	16	11	11	0	22	5	mayo
180179	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	56	GUERRERO	B02	ZONA POSTAL 02	362	16	13	13	0	22	5	mayo
180180	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	56	GUERRERO	B09	ZONA POSTAL 09	363	16	796	141	655	22	5	mayo
180181	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	56	GUERRERO	B03	ZONA POSTAL 03	364	16	5	5	0	22	5	mayo
180182	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	56	GUERRERO	B14	ZONA POSTAL 14	365	16	186	186	0	22	5	mayo
180183	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	56	GUERRERO	B03	ZONA POSTAL 03	366	16	392	368	24	22	5	mayo
180184	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	56	GUERRERO	B03	ZONA POSTAL 03	367	16	4	4	0	22	5	mayo
180185	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	56	GUERRERO	B14	ZONA POSTAL 14	368	16	10	0	10	22	5	mayo
190469	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	57	CENTRO	B01	ZONA POSTAL 01	369	16	4	4	0	22	5	mayo
190470	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	57	CENTRO	B01	ZONA POSTAL 01	370	16	5	5	0	22	5	mayo
190471	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	57	CENTRO	B01	ZONA POSTAL 01	371	16	14	14	0	22	5	mayo
190472	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	57	CENTRO	B01	ZONA POSTAL 01	372	16	30	28	2	22	5	mayo
190473	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	57	CENTRO	B01	ZONA POSTAL 01	373	16	3	3	0	22	5	mayo
190474	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	57	CENTRO	B01	ZONA POSTAL 01	374	16	2	2	0	22	5	mayo
190475	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	57	CENTRO	B01	ZONA POSTAL 01	375	16	3	3	0	22	5	mayo
190476	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	57	CENTRO	B01	ZONA POSTAL 01	376	16	5	5	0	22	5	mayo
190477	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	57	CENTRO	B06	ZONA POSTAL 06	377	16	5	5	0	22	5	mayo
190478	9	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	57	CENTRO	B01	ZONA POSTAL 01	378	16	7	7	0	22	5	mayo
197775	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	1	SAN ANGEL	B05	ZONA POSTAL 05	379	16	67	66	1	22	5	mayo
197776	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	1	SAN ANGEL	Y64	SAN ANGEL	380	16	601	601	0	22	5	mayo
197777	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	1	SAN ANGEL	B22	ZONA POSTAL 22	381	16	386	352	34	22	5	mayo
197778	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	1	SAN ANGEL	B20	ZONA POSTAL 20	382	16	9	9	0	22	5	mayo
197779	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	1	SAN ANGEL	B22	ZONA POSTAL 22	383	16	19	19	0	22	5	mayo
197780	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	1	SAN ANGEL	B19	ZONA POSTAL 19	384	16	30	30	0	22	5	mayo
197781	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	1	SAN ANGEL	B20	ZONA POSTAL 20	385	16	5	5	0	22	5	mayo
197782	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	1	SAN ANGEL	Y64	SAN ANGEL	386	16	195	190	5	22	5	mayo
197783	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	1	SAN ANGEL	B19	ZONA POSTAL 19	387	16	3	3	0	22	5	mayo
197784	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	1	SAN ANGEL	B19	ZONA POSTAL 19	388	16	34	34	0	22	5	mayo
212848	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	6	DEL VALLE	Y62	DEL VALLE	389	16	2337	2329	8	22	5	mayo
212849	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	6	DEL VALLE	Y62	DEL VALLE	390	16	412	411	1	22	5	mayo
212850	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	6	DEL VALLE	Y62	DEL VALLE	391	16	91	91	0	22	5	mayo
212851	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	6	DEL VALLE	Y62	DEL VALLE	392	16	52	42	10	22	5	mayo
212852	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	6	DEL VALLE	B12	ZONA POSTAL 12	393	16	30	26	4	22	5	mayo
212853	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	6	DEL VALLE	B12	ZONA POSTAL 12	394	16	75	75	0	22	5	mayo
212854	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	6	DEL VALLE	Y62	DEL VALLE	395	16	245	164	81	22	5	mayo
212855	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	6	DEL VALLE	B12	ZONA POSTAL 12	396	16	10	9	1	22	5	mayo
